latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.73015,-62.9118,304.57,1.26,1.12,2024-02-02,0149,T,53,6.1NRT,291.7,5.95,N
8.55534,-64.13642,304.51,1.53,1.22,2024-02-02,0149,T,48,6.1NRT,292.4,7.26,N
8.83365,-62.61473,314.43,1.21,1.09,2024-02-02,0149,T,88,6.1NRT,293.51,13.89,N
8.83617,-62.62091,305.68,1.21,1.09,2024-02-02,0149,T,61,6.1NRT,293.47,6,N
8.86112,-63.19998,308.19,1.31,1.13,2024-02-02,0149,T,71,6.1NRT,292.91,9.16,N
8.88669,-63.09812,343.57,1.29,1.13,2024-02-02,0149,T,100,6.1NRT,292.86,69.56,N
8.88497,-63.1095,327.39,1.29,1.13,2024-02-02,0149,T,100,6.1NRT,292.28,34.56,N
8.89662,-63.09962,304.54,1.29,1.13,2024-02-02,0149,T,55,6.1NRT,291.16,6.4,N
8.97518,-63.25887,305.05,1.31,1.14,2024-02-02,0149,T,58,6.1NRT,292.73,6.86,N
8.74553,-65.63861,304.2,1.98,1.37,2024-02-02,0149,T,52,6.1NRT,293.17,9.4,N
8.47226,-67.84164,304.11,3,1.65,2024-02-02,0149,T,54,6.1NRT,288.24,22.24,N
8.46802,-67.868,304.93,3.02,1.65,2024-02-02,0149,T,59,6.1NRT,288.65,25.27,N
8.47397,-67.84863,306.89,3,1.65,2024-02-02,0149,T,67,6.1NRT,288.36,30.82,N
9.25767,-63.01801,305.26,1.26,1.11,2024-02-02,0149,T,59,6.1NRT,291.73,7.08,N
9.25599,-63.02916,313.8,1.26,1.12,2024-02-02,0149,T,87,6.1NRT,291.73,15.52,N
9.42021,-62.74684,306.75,1.21,1.09,2024-02-02,0149,T,66,6.1NRT,293.82,7.5,N
9.36904,-64.53123,313.82,1.59,1.24,2024-02-02,0149,T,87,6.1NRT,293.23,18.69,N
9.55236,-63.37288,303.99,1.31,1.14,2024-02-02,0149,T,52,6.1NRT,291.84,5.48,N
9.5403,-63.45484,306.22,1.33,1.14,2024-02-02,0149,T,63,6.1NRT,291.65,7.75,N
9.37996,-64.53297,312.51,1.59,1.24,2024-02-02,0149,T,83,6.1NRT,293.22,16.2,N
9.55154,-63.37912,303.29,1.31,1.14,2024-02-02,0149,T,42,6.1NRT,291.9,4.91,N
9.54075,-63.44924,308.5,1.33,1.14,2024-02-02,0149,T,72,6.1NRT,291.97,10.01,N
9.37301,-64.52378,309.13,1.58,1.24,2024-02-02,0149,T,74,6.1NRT,293.49,11.28,N
9.37078,-64.53786,325.1,1.59,1.24,2024-02-02,0149,T,100,6.1NRT,293.08,39.4,N
9.56417,-63.63564,314.34,1.36,1.16,2024-02-02,0149,T,88,6.1NRT,289.36,19.37,N
9.53884,-64.12515,302.6,1.47,1.2,2024-02-02,0149,T,41,6.1NRT,291.95,5.57,N
9.65121,-63.53247,330.92,1.34,1.15,2024-02-02,0149,T,100,6.1NRT,291.52,42.89,N
9.64941,-63.54435,308.4,1.34,1.15,2024-02-02,0149,T,72,6.1NRT,290.75,9.19,N
9.6476,-63.55625,320.9,1.34,1.15,2024-02-02,0149,T,100,6.1NRT,291.26,25.05,N
9.64578,-63.5682,345.43,1.35,1.15,2024-02-02,0149,T,100,6.1NRT,292.22,78.31,N
9.64396,-63.58016,318.35,1.35,1.15,2024-02-02,0149,T,97,6.1NRT,290.69,21.65,N
9.62563,-63.70041,301.43,1.37,1.16,2024-02-02,0149,T,15,6.1NRT,289.72,4.46,N
9.6219,-63.72482,360.13,1.38,1.16,2024-02-02,0149,T,100,6.1NRT,293.74,135.74,N
9.62003,-63.73705,323.33,1.38,1.16,2024-02-02,0149,T,100,6.1NRT,292.04,30.69,N
9.65774,-63.5577,304.54,1.34,1.15,2024-02-02,0149,T,17,6.1NRT,290.53,5.43,N
9.65593,-63.56963,316.83,1.35,1.15,2024-02-02,0149,T,94,6.1NRT,290.85,19.45,N
9.64866,-63.61765,325.5,1.36,1.15,2024-02-02,0149,T,100,6.1NRT,290.85,33.16,N
9.64682,-63.62974,362.85,1.36,1.15,2024-02-02,0149,T,100,6.1NRT,291.61,144.42,N
9.65883,-63.61917,309.8,1.36,1.15,2024-02-02,0149,T,77,6.1NRT,290.03,11.84,N
9.65701,-63.63126,319.68,1.36,1.15,2024-02-02,0149,T,99,6.1NRT,290.34,24.7,N
9.72398,-63.45964,322.04,1.32,1.14,2024-02-02,0149,T,100,6.1NRT,290.99,27.97,N
9.72224,-63.47143,304.86,1.32,1.14,2024-02-02,0149,T,14,6.1NRT,291.19,6.98,N
9.72462,-63.45408,306.76,1.32,1.14,2024-02-02,0149,T,20,6.1NRT,289.9,7.67,N
9.72281,-63.46584,316.19,1.32,1.14,2024-02-02,0149,T,92,6.1NRT,291.43,18.48,N
9.73287,-63.46734,316.24,1.32,1.14,2024-02-02,0149,T,92,6.1NRT,292.09,17.96,N
9.73106,-63.47915,312.91,1.32,1.14,2024-02-02,0149,T,63,6.1NRT,291.7,13.5,N
9.19143,-67.10754,307.52,2.54,1.53,2024-02-02,0149,T,72,6.1NRT,293.29,18.47,N
9.86372,-64.02262,302.59,1.43,1.18,2024-02-02,0149,T,45,6.1NRT,292.05,5.4,N
9.86173,-64.0356,304.21,1.44,1.19,2024-02-02,0149,T,56,6.1NRT,292.31,6.92,N
10.05549,-64.86601,322.08,1.64,1.26,2024-02-02,0149,T,100,6.1NRT,294.37,35.14,N
10.05326,-64.88068,316.3,1.64,1.26,2024-02-02,0149,T,93,6.1NRT,293.85,24.51,N
10.05105,-64.89515,307,1.65,1.26,2024-02-02,0149,T,68,6.1NRT,293.53,10.66,N
9.80138,-66.50687,305.83,2.22,1.44,2024-02-02,0149,T,66,6.1NRT,292.29,13.96,N
10.06432,-64.88262,310,1.64,1.26,2024-02-02,0149,T,50,6.1NRT,293.9,13.6,N
10.06213,-64.89709,307.6,1.65,1.26,2024-02-02,0149,T,48,6.1NRT,293.64,10.88,N
10.35081,-85.25233,307.25,1,1,2024-02-02,0329,T,71,6.1NRT,290.37,6.9,N
10.40261,-85.33311,303.39,1,1,2024-02-02,0329,T,55,6.1NRT,287.85,4.65,N
10.5207,-85.54621,303.16,1.01,1,2024-02-02,0329,T,54,6.1NRT,281.87,5.8,N
14.02748,-87.94049,301.39,1.14,1.06,2024-02-02,0329,T,24,6.1NRT,288.39,5.79,N
14.03688,-87.94163,307.68,1.14,1.06,2024-02-02,0329,T,72,6.1NRT,287.92,11.18,N
17.84949,-93.1067,301.62,2.19,1.43,2024-02-02,0329,T,43,6.1NRT,285.03,15.76,N
17.846,-93.12656,319.82,2.19,1.44,2024-02-02,0329,T,99,6.1NRT,283.52,57.74,N
17.8894,-93.18217,301.47,2.21,1.44,2024-02-02,0329,T,32,6.1NRT,283.51,18.52,N
17.902,-93.18467,323.61,2.21,1.44,2024-02-02,0329,T,100,6.1NRT,282.84,73.8,N
27.44559,-97.5789,302.24,2.88,1.62,2024-02-02,0334,T,48,6.1NRT,287.83,29.38,N
12.41945,-13.76673,300.19,1.09,1.04,2024-02-02,0310,A,21,6.1NRT,288.57,4.93,N
16.06489,94.74703,310.45,2.14,1.42,2024-02-02,0410,T,42,6.1NRT,297.72,13.76,D
27.61684,101.48493,320.94,3.78,1.82,2024-02-02,0406,T,55,6.1NRT,280.42,125.51,D
27.60822,101.4762,329.77,3.78,1.82,2024-02-02,0406,T,78,6.1NRT,281.94,199.78,D
26.74538,93.32466,302.89,1.14,1.06,2024-02-02,0406,T,0,6.1NRT,289.03,4.88,D
23.71636,96.18542,329.53,1.92,1.35,2024-02-02,0408,T,86,6.1NRT,291.53,68.49,D
23.63393,94.1526,300.63,1.4,1.17,2024-02-02,0408,T,24,6.1NRT,287.73,2.91,D
22.60375,95.53949,314.21,1.82,1.32,2024-02-02,0408,T,73,6.1NRT,295.09,21.69,D
22.13855,97.03615,307.85,2.4,1.49,2024-02-02,0408,T,59,6.1NRT,293.87,19.32,D
21.6011,96.30882,308.41,2.17,1.43,2024-02-02,0408,T,63,6.1NRT,295.6,12.69,D
22.18483,81.57169,306.83,2.83,1.61,2024-02-02,0408,T,58,6.1NRT,293.62,20.59,D
19.98864,96.90904,327.57,2.61,1.55,2024-02-02,0408,T,79,6.1NRT,296.12,87.39,D
19.98351,96.93554,327.35,2.62,1.55,2024-02-02,0408,T,0,6.1NRT,297.08,82.26,D
19.9901,96.93122,314.89,2.62,1.55,2024-02-02,0408,T,37,6.1NRT,296.53,33.91,D
19.98174,96.90054,326.99,2.61,1.55,2024-02-02,0408,T,83,6.1NRT,296.66,82.94,D
19.97661,96.92807,342.58,2.62,1.55,2024-02-02,0408,T,87,6.1NRT,298.09,172.51,D
18.78606,95.19501,309.72,2.04,1.39,2024-02-02,0408,T,0,6.1NRT,297.83,8.89,D
18.71304,95.45813,323.97,2.15,1.42,2024-02-02,0408,T,81,6.1NRT,303.01,45.87,D
18.70947,95.47771,315.25,2.15,1.43,2024-02-02,0408,T,72,6.1NRT,302.7,19.31,D
18.71205,95.45146,319.05,2.15,1.42,2024-02-02,0408,T,46,6.1NRT,302.5,27.53,D
18.70863,95.47096,319.84,2.15,1.43,2024-02-02,0408,T,56,6.1NRT,302.95,28.79,D
18.52119,94.91456,311.63,1.97,1.37,2024-02-02,0408,T,62,6.1NRT,299.09,15.6,D
18.52546,94.92834,311.19,1.98,1.37,2024-02-02,0408,T,55,6.1NRT,299.61,14.2,D
18.47004,95.03188,313.09,2.02,1.38,2024-02-02,0408,T,68,6.1NRT,302.83,17.28,D
16.57571,99.44721,314.38,4.79,2,2024-02-02,0408,T,62,6.1NRT,295.04,64.18,D
35.0299,136.87396,300.64,1.34,1.15,2024-02-02,0414,A,0,6.1NRT,286.19,7.2,D
36.1118,139.48927,300.27,1.03,1.01,2024-02-02,0414,A,33,6.1NRT,286.68,3.83,D
36.1329,139.56525,303.36,1.03,1.01,2024-02-02,0414,A,56,6.1NRT,286.34,5.31,D
36.13116,139.55411,309.36,1.03,1.01,2024-02-02,0414,A,68,6.1NRT,285.94,9.2,D
-21.66241,-48.51396,325.91,1.01,1.01,2024-02-02,0459,A,100,6.1NRT,290.47,24.87,N
-23.439,-47.08673,300.34,1.03,1.01,2024-02-02,0459,A,25,6.1NRT,289.23,4.59,N
-23.41167,-47.73085,323.75,1.01,1,2024-02-02,0459,A,100,6.1NRT,289.51,22.58,N
-23.41309,-47.72113,304.54,1.01,1,2024-02-02,0459,A,61,6.1NRT,289.18,6.74,N
-10.6218,150.37276,314.75,1.04,1.02,2024-02-02,0401,A,62,6.1NRT,296.11,6.87,D
-10.62313,150.36331,321.09,1.05,1.02,2024-02-02,0401,A,73,6.1NRT,296.3,13.07,D
-4.56051,144.19403,317,2.13,1.42,2024-02-02,0401,A,71,6.1NRT,279.24,40.99,D
31.00795,70.88535,300.35,1.28,1.12,2024-02-02,0544,T,35,6.1NRT,285.74,5.69,D
30.26987,70.91695,300.41,1.32,1.14,2024-02-02,0544,T,36,6.1NRT,285.34,6.82,D
28.22257,67.70312,307.57,1.03,1.01,2024-02-02,0544,T,65,6.1NRT,291.32,6.13,D
27.91589,69.16641,305.96,1.16,1.07,2024-02-02,0544,T,53,6.1NRT,288.76,7.69,D
27.79281,69.35049,304.76,1.19,1.09,2024-02-02,0544,T,47,6.1NRT,287.67,7.05,D
27.68006,69.08723,306.92,1.16,1.07,2024-02-02,0544,T,56,6.1NRT,290.31,7.99,D
27.63294,68.96006,322.94,1.15,1.07,2024-02-02,0544,T,80,6.1NRT,291.13,23.84,D
27.54413,68.9946,305.33,1.16,1.07,2024-02-02,0544,T,34,6.1NRT,288.89,5.25,D
27.59405,68.34997,309.46,1.09,1.04,2024-02-02,0546,T,48,6.1NRT,291.31,8.65,D
27.29943,68.21851,324.99,1.08,1.04,2024-02-02,0546,T,81,6.1NRT,292.67,24.64,D
27.29773,68.22914,328.47,1.08,1.04,2024-02-02,0546,T,84,6.1NRT,293.53,29.19,D
26.97012,68.47931,309.7,1.12,1.05,2024-02-02,0546,T,55,6.1NRT,291.54,9.14,D
26.98026,68.35806,314.08,1.1,1.05,2024-02-02,0546,T,67,6.1NRT,292.23,12.95,D
27.01451,68.09439,310.99,1.08,1.04,2024-02-02,0546,T,44,6.1NRT,290.32,9.32,D
27.0054,68.09262,321.02,1.08,1.04,2024-02-02,0546,T,77,6.1NRT,290.91,19.7,D
26.92172,68.44129,323.97,1.11,1.05,2024-02-02,0546,T,79,6.1NRT,292.6,23.31,D
26.79921,68.22647,307.79,1.1,1.04,2024-02-02,0546,T,38,6.1NRT,291.01,8.07,D
26.84065,67.8431,306.89,1.06,1.03,2024-02-02,0546,T,46,6.1NRT,290.72,7.35,D
26.83903,67.85351,306.96,1.06,1.03,2024-02-02,0546,T,46,6.1NRT,291.23,7.63,D
25.66399,69.51109,313.33,1.31,1.13,2024-02-02,0546,T,47,6.1NRT,294.93,10.54,D
25.46769,69.15228,318.6,1.25,1.11,2024-02-02,0546,T,64,6.1NRT,292.54,17.19,D
24.40058,68.17538,311.22,1.16,1.07,2024-02-02,0546,T,38,6.1NRT,289.28,7.59,D
-31.52447,151.32755,331.1,1.59,1.24,2024-02-02,0355,A,79,6.1NRT,305.52,43.05,D
-31.52343,151.33958,318.28,1.59,1.24,2024-02-02,0355,A,33,6.1NRT,302.56,17.71,D
-31.5253,151.3223,324.46,1.59,1.24,2024-02-02,0355,A,68,6.1NRT,305.06,29.78,D
-31.24769,146.52959,333.65,3.32,1.72,2024-02-02,0355,A,75,6.1NRT,310.36,101.16,D
-31.25007,146.49469,339.75,3.34,1.72,2024-02-02,0355,A,84,6.1NRT,312.85,155.88,D
-31.23449,146.49315,326.3,3.34,1.72,2024-02-02,0355,A,52,6.1NRT,310.45,52.03,D
-31.25277,146.52507,330.3,3.32,1.72,2024-02-02,0355,A,67,6.1NRT,310.7,76.6,D
-31.25537,146.49019,327.87,3.34,1.72,2024-02-02,0355,A,59,6.1NRT,312.64,59.55,D
-31.23722,146.52382,326.08,3.32,1.72,2024-02-02,0355,A,29,6.1NRT,309.16,44.76,D
-31.23979,146.48878,332.09,3.34,1.72,2024-02-02,0355,A,72,6.1NRT,311.1,87.1,D
-30.17677,152.8261,346.69,1.25,1.11,2024-02-02,0355,A,93,6.1NRT,298.78,66.95,D
-30.17827,152.81326,326.69,1.25,1.11,2024-02-02,0355,A,77,6.1NRT,295.74,24.32,D
-30.17558,152.83228,327.44,1.25,1.11,2024-02-02,0355,A,66,6.1NRT,297.68,25.29,D
-30.17713,152.81956,337.8,1.25,1.11,2024-02-02,0355,A,87,6.1NRT,298.16,45.28,D
-30.16562,152.83063,324.47,1.25,1.11,2024-02-02,0355,A,74,6.1NRT,293.89,22.61,D
-30.13049,151.37677,337.54,1.51,1.21,2024-02-02,0355,A,86,6.1NRT,306.2,51.8,D
-30.13223,151.36098,330.8,1.52,1.22,2024-02-02,0355,A,79,6.1NRT,306.02,34.92,D
-27.97653,152.53102,322.64,1.22,1.1,2024-02-02,0357,A,67,6.1NRT,307.93,13.83,D
-27.37148,153.05193,327.33,1.14,1.06,2024-02-02,0357,A,58,6.1NRT,307.34,11.4,D
-27.3215,152.98531,326.99,1.15,1.07,2024-02-02,0357,A,22,6.1NRT,307.76,12.19,D
-27.31894,152.97935,327.62,1.15,1.07,2024-02-02,0357,A,66,6.1NRT,307.67,12.23,D
-26.52708,153.05725,316.84,1.12,1.05,2024-02-02,0357,A,39,6.1NRT,302.59,8.38,D
-26.97097,149.101,326.91,1.95,1.36,2024-02-02,0357,A,67,6.1NRT,307.16,31.15,D
-26.85419,150.00348,346.69,1.68,1.27,2024-02-02,0357,A,92,6.1NRT,310.21,77.17,D
-26.8544,150.01337,334.48,1.68,1.27,2024-02-02,0357,A,81,6.1NRT,309.46,33.54,D
-26.85629,149.99652,330.9,1.68,1.27,2024-02-02,0357,A,76,6.1NRT,310.16,21.25,D
-26.79252,147.14917,350.3,2.66,1.57,2024-02-02,0357,A,94,6.1NRT,308.02,194.18,D
-26.79485,147.12257,328.69,2.68,1.57,2024-02-02,0357,A,72,6.1NRT,307.85,42.55,D
-26.77612,147.17432,323.8,2.65,1.56,2024-02-02,0357,A,24,6.1NRT,306.66,26.16,D
-26.77842,147.14778,348.96,2.66,1.57,2024-02-02,0357,A,93,6.1NRT,307.81,183.65,D
-26.76431,147.14644,327.69,2.66,1.57,2024-02-02,0357,A,69,6.1NRT,307.04,39.72,D
-26.78526,147.16805,332.86,2.65,1.56,2024-02-02,0357,A,79,6.1NRT,306.69,73.84,D
-26.78776,147.14154,343.53,2.66,1.57,2024-02-02,0357,A,89,6.1NRT,308.22,140.87,D
-26.77118,147.16666,337.33,2.65,1.56,2024-02-02,0357,A,84,6.1NRT,307.26,99.32,D
-26.77365,147.14018,334.3,2.66,1.57,2024-02-02,0357,A,80,6.1NRT,307.44,77.67,D
-23.78135,150.27292,323.24,1.46,1.2,2024-02-02,0357,A,57,6.1NRT,308.81,15.37,D
-23.78306,150.2585,332.28,1.47,1.2,2024-02-02,0357,A,81,6.1NRT,309.8,32.8,D
-23.67969,150.85423,329.26,1.34,1.15,2024-02-02,0357,A,67,6.1NRT,308.34,21.77,D
-23.40778,145.64062,327.69,3.11,1.67,2024-02-02,0357,A,73,6.1NRT,307.5,53.5,D
-23.40967,145.63614,326.2,3.11,1.67,2024-02-02,0357,A,68,6.1NRT,307.8,45.77,D
-22.08312,147.5748,316.01,2.15,1.42,2024-02-02,0357,A,15,6.1NRT,298.05,17.86,D
-22.12315,146.02496,325.36,2.8,1.6,2024-02-02,0357,A,55,6.1NRT,304.36,49.96,D
51.77864,-122.90934,313.15,1.03,1.01,2024-02-02,0518,T,86,6.1NRT,271.87,17.77,N
-25.45185,-42.75147,307.07,1.85,1.33,2024-02-02,0459,A,51,6.1NRT,290.43,14.31,N
-26.58147,-57.15224,307.02,2.58,1.54,2024-02-02,0459,A,69,6.1NRT,295.31,23.57,N
-32.05799,-55.5859,315.57,1.54,1.22,2024-02-02,0501,A,91,6.1NRT,292.2,26.59,N
-32.06101,-55.56994,317.41,1.54,1.22,2024-02-02,0501,A,95,6.1NRT,291.85,29.63,N
-34.18584,-58.71738,302.37,2.16,1.43,2024-02-02,0501,A,49,6.1NRT,291.43,13.64,N
-34.44231,148.73221,319.37,2.56,1.54,2024-02-02,0353,A,64,6.1NRT,305.71,32.13,D
-8.88015,120.75357,318.63,1.99,1.38,2024-02-02,0540,A,0,6.1NRT,298.92,26,D
-8.87484,120.76601,318,1.98,1.37,2024-02-02,0540,A,0,6.1NRT,298.55,25.43,D
-8.79754,120.56483,316.27,2.05,1.39,2024-02-02,0540,A,14,6.1NRT,296.55,23.45,D
-4.54447,120.32388,318.42,1.83,1.33,2024-02-02,0542,A,50,6.1NRT,296.33,18.01,D
-3.60374,126.19766,332.47,1.02,1.01,2024-02-02,0542,A,74,6.1NRT,306.83,17.25,D
-3.53953,126.50477,314.97,1.03,1.02,2024-02-02,0542,A,40,6.1NRT,297.21,6.92,D
-3.54086,126.49567,321.13,1.03,1.02,2024-02-02,0542,A,66,6.1NRT,298.36,12.4,D
-3.54616,126.45918,319.15,1.03,1.01,2024-02-02,0542,A,27,6.1NRT,300.66,8.28,D
-2.58292,121.38239,328.39,1.43,1.18,2024-02-02,0542,A,84,6.1NRT,277.93,40.56,D
-2.04911,119.51111,306,1.93,1.36,2024-02-02,0542,A,36,6.1NRT,283.03,10.59,D
-1.50515,122.27428,315.86,1.21,1.09,2024-02-02,0542,A,67,6.1NRT,292.48,7.99,D
-1.20935,123.1887,317.96,1.09,1.04,2024-02-02,0542,A,74,6.1NRT,295.61,10.34,D
-1.21729,121.57732,314.36,1.32,1.14,2024-02-02,0542,A,71,6.1NRT,294.15,9.27,D
1.89222,117.27877,311.63,2.5,1.52,2024-02-02,0544,A,27,6.1NRT,290.55,28.45,D
7.77983,125.09354,323.26,1.12,1.06,2024-02-02,0544,A,79,6.1NRT,295.88,16.83,D
-35.46766,145.58556,328.63,4.19,1.9,2024-02-02,0531,A,75,6.1NRT,304.39,135.5,D
-26.68805,139.46086,343.17,2.83,1.61,2024-02-02,0533,A,84,6.1NRT,321.43,92.11,D
-26.69387,139.43315,349.15,2.82,1.6,2024-02-02,0533,A,91,6.1NRT,320.95,145.29,D
-26.67975,139.42937,345.26,2.82,1.6,2024-02-02,0533,A,87,6.1NRT,323.13,110.34,D
-26.66562,139.4256,358.05,2.82,1.6,2024-02-02,0533,A,98,6.1NRT,324.64,239.21,D
-26.66282,139.41701,347.68,2.82,1.6,2024-02-02,0533,A,89,6.1NRT,323.67,132,D
12.23447,123.3627,313.06,1.05,1.02,2024-02-02,0544,A,46,6.1NRT,287.01,10.18,D
12.34139,123.34099,328.84,1.05,1.02,2024-02-02,0546,A,84,6.1NRT,298.94,21.89,D
12.34006,123.33147,318.16,1.05,1.02,2024-02-02,0546,A,35,6.1NRT,299,9.45,D
15.10441,120.63563,314.34,1.01,1.01,2024-02-02,0546,A,55,6.1NRT,288.69,7.47,D
15.60836,121.10739,320.54,1,1,2024-02-02,0546,A,66,6.1NRT,302.73,9.81,D
15.88938,121.01693,319.63,1,1,2024-02-02,0546,A,66,6.1NRT,304.32,9.93,D
16.81329,120.78067,311.24,1,1,2024-02-02,0546,A,62,6.1NRT,297.6,6.26,D
16.99729,120.96467,309.24,1,1,2024-02-02,0546,A,58,6.1NRT,295.83,6.95,D
25.6801,116.43773,309.89,1.14,1.06,2024-02-02,0548,A,69,6.1NRT,287.06,9.74,D
11.73947,-70.18701,308.6,1.73,1.29,2024-02-02,0629,A,62,6.1NRT,292.84,14.93,N
11.63024,-70.22424,318.43,1.74,1.29,2024-02-02,0629,A,97,6.1NRT,292.66,31.75,N
10.07986,-64.85492,312.62,1.01,1.01,2024-02-02,0629,A,85,6.1NRT,294.9,9.78,N
9.74062,-63.47317,316.56,1.12,1.06,2024-02-02,0629,A,93,6.1NRT,293.76,16.31,N
9.7391,-63.46316,309.76,1.12,1.06,2024-02-02,0629,A,78,6.1NRT,293.63,10.12,N
9.65811,-63.53382,324.81,1.12,1.05,2024-02-02,0629,A,100,6.1NRT,293.94,25.32,N
9.65658,-63.52383,324.41,1.12,1.05,2024-02-02,0629,A,100,6.1NRT,293.91,25.38,N
9.66244,-63.62457,305.2,1.11,1.05,2024-02-02,0629,A,44,6.1NRT,293.45,5.83,N
9.66093,-63.6147,303.62,1.11,1.05,2024-02-02,0629,A,19,6.1NRT,293.42,4.7,N
9.65335,-63.56514,335.21,1.11,1.05,2024-02-02,0629,A,100,6.1NRT,294.2,40.51,N
9.65183,-63.55518,319.74,1.12,1.05,2024-02-02,0629,A,99,6.1NRT,293.33,18.66,N
9.65466,-63.63581,304.63,1.11,1.05,2024-02-02,0629,A,17,6.1NRT,292.78,5.38,N
9.65315,-63.62598,378.57,1.11,1.05,2024-02-02,0629,A,100,6.1NRT,295.35,169.81,N
9.65164,-63.6161,336.74,1.11,1.05,2024-02-02,0629,A,100,6.1NRT,294.46,42.54,N
9.64403,-63.56651,304.46,1.11,1.05,2024-02-02,0629,A,59,6.1NRT,293.08,5.5,N
9.6425,-63.55655,303.66,1.12,1.05,2024-02-02,0629,A,36,6.1NRT,293.27,4.91,N
9.62202,-63.73153,318.32,1.1,1.04,2024-02-02,0629,A,97,6.1NRT,292.98,16.94,N
9.6205,-63.72174,359.11,1.1,1.04,2024-02-02,0629,A,100,6.1NRT,296.17,94.88,N
9.57105,-63.63421,305.47,1.11,1.05,2024-02-02,0629,A,64,6.1NRT,293.14,6.48,N
9.56953,-63.62431,318.96,1.11,1.05,2024-02-02,0629,A,98,6.1NRT,293.43,18.47,N
9.56176,-63.63565,305.74,1.11,1.05,2024-02-02,0629,A,65,6.1NRT,293.36,6.78,N
9.56024,-63.62575,319.65,1.11,1.05,2024-02-02,0629,A,99,6.1NRT,293.46,19.36,N
9.81978,-66.58577,308.82,1.03,1.01,2024-02-02,0629,A,76,6.1NRT,293.97,7.16,N
9.47299,-64.38581,307.69,1.04,1.02,2024-02-02,0629,A,72,6.1NRT,293.39,6.81,N
9.25345,-63.02444,302.33,1.2,1.09,2024-02-02,0629,A,48,6.1NRT,291.88,5.51,N
9.38733,-64.5473,306.78,1.03,1.02,2024-02-02,0629,A,69,6.1NRT,294.1,5.65,N
9.38593,-64.53809,304.65,1.03,1.02,2024-02-02,0629,A,61,6.1NRT,293.75,4.18,N
9.37553,-64.53024,321.92,1.03,1.02,2024-02-02,0629,A,100,6.1NRT,293.79,18.35,N
10.50161,-73.33432,300.63,2.93,1.63,2024-02-02,0629,A,30,6.1NRT,286.19,15.81,N
8.83898,-62.60699,301.56,1.28,1.12,2024-02-02,0629,A,42,6.1NRT,290.79,5.31,N
8.73353,-62.90492,300.96,1.23,1.1,2024-02-02,0629,A,36,6.1NRT,290.73,4.43,N
8.68929,-63.14962,309.95,1.2,1.09,2024-02-02,0629,A,79,6.1NRT,290.43,11.61,N
8.51489,-62.83265,302.1,1.25,1.11,2024-02-02,0629,A,47,6.1NRT,290.32,5.12,N
8.51317,-62.82148,305.32,1.26,1.11,2024-02-02,0629,A,64,6.1NRT,290.71,7.77,N
9.08582,-67.05538,306.05,1.05,1.02,2024-02-02,0629,A,67,6.1NRT,293.99,5.07,N
7.9354,-62.59869,301.35,1.32,1.14,2024-02-02,0629,A,40,6.1NRT,286.62,6.35,N
8.47201,-67.85155,304.98,1.11,1.05,2024-02-02,0629,A,62,6.1NRT,291.17,5.91,N
8.4706,-67.84163,303.71,1.11,1.05,2024-02-02,0629,A,57,6.1NRT,290.9,4.97,N
7.8681,-63.80367,314.18,1.13,1.06,2024-02-02,0629,A,89,6.1NRT,290.4,13.43,N
8.50108,-68.12473,304.2,1.15,1.07,2024-02-02,0629,A,35,6.1NRT,291.75,5.55,N
8.49765,-68.13203,304.84,1.15,1.07,2024-02-02,0629,A,54,6.1NRT,291.47,6.82,N
7.75846,-63.43818,336.61,1.19,1.08,2024-02-02,0629,A,100,6.1NRT,290.11,46.98,N
7.75684,-63.42769,342.25,1.19,1.08,2024-02-02,0629,A,100,6.1NRT,290.41,58.99,N
7.6446,-63.42936,303.41,1.19,1.09,2024-02-02,0629,A,23,6.1NRT,289.02,4.59,N
7.63336,-63.42033,304.27,1.19,1.09,2024-02-02,0629,A,59,6.1NRT,289.26,5.46,N
7.63172,-63.40984,302.88,1.19,1.09,2024-02-02,0629,A,52,6.1NRT,289.2,4.7,N
7.60558,-63.45284,308.82,1.19,1.08,2024-02-02,0629,A,76,6.1NRT,289.29,9.55,N
8.00607,-66.79778,305.05,1.02,1.01,2024-02-02,0629,A,59,6.1NRT,292.65,5.24,N
8.04511,-67.25197,328.49,1.05,1.02,2024-02-02,0629,A,100,6.1NRT,293.75,27.05,N
8.04375,-67.24265,303.49,1.05,1.02,2024-02-02,0629,A,55,6.1NRT,292.79,3.6,N
8.03604,-67.25328,313.97,1.05,1.02,2024-02-02,0629,A,88,6.1NRT,292.76,11.47,N
7.55265,-64.93473,302.4,1.03,1.02,2024-02-02,0629,A,47,6.1NRT,290.58,3.73,N
7.59998,-65.49224,308,1.01,1,2024-02-02,0629,A,72,6.1NRT,296.48,5.22,N
7.82593,-67.51368,302.23,1.07,1.03,2024-02-02,0629,A,48,6.1NRT,291.61,3.32,N
7.75208,-67.38962,312.17,1.05,1.03,2024-02-02,0629,A,84,6.1NRT,293.41,10.15,N
-32.80391,-70.94846,300.2,1.38,1.16,2024-02-02,0639,A,21,6.1NRT,288.55,8.92,N
-34.10882,-70.44375,300.76,1.54,1.22,2024-02-02,0641,A,33,6.1NRT,288.57,10.89,N
-34.09945,-70.44879,306.2,1.54,1.22,2024-02-02,0641,A,67,6.1NRT,288.35,16.74,N
